Country Code,Indicator Name,2017,2018,2019,2020
PHL,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",69.0476226806641,63.8095245361328,65.2380981445313,65.2380981445313
PHL,Regulatory Quality: Standard Error,0.191425934433937,0.19148088991642,0.190103381872177,0.202663421630859
PHL,Renewable electricity output (% of total electricity output),,,,
PHL,Renewable energy consumption (% of total final energy consumption),27.8,27.6,26.9,29.1
PHL,Renewable internal freshwater resources per capita (cubic meters),4487.60283789258,4411.947457924298,4339.5226583056965,4269.50555925723
PHL,"Renewable internal freshwater resources, total (billion cubic meters)",479.0,479.0,479.0,479.0
PHL,"Repeaters, primary, female (% of female enrollment)",0.86709,,,
PHL,"Repeaters, primary, male (% of male enrollment)",1.91092,,,
PHL,"Repeaters, primary, total (% of total enrollment)",1.41098,,,
PHL,Research and development expenditure (% of GDP),,0.322219997644424,,
PHL,Researchers in R&D (per million people),,172.007858276367,,
PHL,"Reserves and related items (BoP, current US$)",-862390029.525185,-2304520425.97815,7844964264.62794,16022409729.2441
PHL,"Revenue, excluding grants (% of GDP)",14.9321380731304,15.518451436652974,16.06915835181878,15.90525449964774
PHL,"Revenue, excluding grants (current LCU)",2472262000000.0,2834474680000.0,3136356340000.0,2855243463000.0
PHL,Risk of catastrophic expenditure for surgical care (% of people at risk),27.6,24.0,24.6,25.2
PHL,Risk of impoverishing expenditure for surgical care (% of people at risk),32.9,29.0,30.3,33.2
PHL,"Risk premium on lending (lending rate minus treasury bill rate, %)",3.5105833333333303,2.50533333333333,2.77216666666666,
PHL,Rule of Law: Estimate,-0.499839574098587,-0.564711272716522,-0.573691070079803,-0.650772929191589
PHL,Rule of Law: Number of Sources,12.0,12.0,12.0,11.0
PHL,Rule of Law: Percentile Rank,32.3809509277344,31.9047622680664,29.5238094329834,28.0952377319336
PHL,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",22.8571434020996,21.4285717010498,21.9047622680664,19.0476188659668
PHL,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",45.238094329834,41.4285697937012,43.3333320617676,38.5714302062988
PHL,Rule of Law: Standard Error,0.157663121819496,0.152450114488602,0.155358329415321,0.149901747703552
PHL,Rural land area (sq. km),,,,
PHL,Rural land area where elevation is below 5 meters (% of total land area),,,,
PHL,Rural land area where elevation is below 5 meters (sq. km),,,,
PHL,Rural population,56910834.0,57642452.0,58337359.0,59003479.0
PHL,Rural population (% of total population),53.318,53.093,52.851,52.592
PHL,Rural population growth (annual %),1.373537985453584,1.277358290374172,1.1983384173426144,1.1353713966185393
PHL,Rural population living in areas where elevation is below 5 meters (% of total population),,,,
PHL,S&P Global Equity Indices (annual % change),22.1486214114073,-16.9628450551238,7.74783806497838,-3.33720076574203
PHL,SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,
PHL,"School enrollment, preprimary (% gross)",80.6925354003906,99.8163375854492,105.103393554688,88.9706039428711
PHL,"School enrollment, preprimary, female (% gross)",78.9738311767578,98.1324081420898,104.446243286133,87.0182418823242
PHL,"School enrollment, preprimary, male (% gross)",82.3405532836914,101.424903869629,105.72811126709,90.8194198608398
PHL,"School enrollment, primary (% gross)",103.182998657227,98.0920028686523,95.9789962768555,95.8000030517578
PHL,"School enrollment, primary (% net)",93.7756,,,
PHL,"School enrollment, primary (gross), gender parity index (GPI)",0.964394211769104,0.962437927722931,0.970158874988556,0.976088404655457
PHL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.01848995685577,1.02580893039703,1.02519476413727,1.0238698720932
PHL,"School enrollment, primary, female (% gross)",102.503997802734,97.4850006103516,95.8199996948242,95.8759994506836
PHL,"School enrollment, primary, female (% net)",93.69001,,,
PHL,"School enrollment, primary, male (% gross)",103.814002990723,98.6579971313477,96.1269989013672,95.7279968261719
PHL,"School enrollment, primary, male (% net)",93.85718,,,
PHL,"School enrollment, primary, private (% of total primary)",8.45405006408691,8.9002799987793,9.3357400894165,9.480299949646
PHL,"School enrollment, secondary (% gross)",84.5040588378906,82.0350036621094,87.5709991455078,89.245002746582
PHL,"School enrollment, secondary (% net)",,,,
PHL,"School enrollment, secondary (gross), gender parity index (GPI)",1.10588002204895,1.10029077529907,1.08543932437897,1.07524430751801
PHL,"School enrollment, secondary, female (% gross)",88.6727676391602,86.4069976806641,91.5899963378906,93.0490036010742
PHL,"School enrollment, secondary, female (% net)",,,,
PHL,"School enrollment, secondary, male (% gross)",80.5877990722656,77.9339981079102,83.802001953125,85.6829986572266
PHL,"School enrollment, secondary, male (% net)",,,,
PHL,"School enrollment, secondary, private (% of total secondary)",,24.7303199768066,24.3398094177246,23.9150390625
PHL,"School enrollment, tertiary (% gross)",35.4049987792969,29.4290008544922,31.2369995117188,32.8470001220703
PHL,"School enrollment, tertiary (gross), gender parity index (GPI)",1.2328040599823,1.23376619815826,1.23127508163452,1.2206084728241
PHL,"School enrollment, tertiary, female (% gross)",40.1839981079102,33.4179992675781,35.4339981079102,37.0429992675781
PHL,"School enrollment, tertiary, male (% gross)",30.8290004730225,25.6060009002686,27.2390003204346,28.871000289917
PHL,Scientific and technical journal articles,1938.59,2105.76,3457.15,3071.81
PHL,"Secondary education, duration (years)",5.0,6.0,6.0,6.0
PHL,"Secondary education, general pupils",8444603.0,,,
PHL,"Secondary education, general pupils (% female)",51.20434,,,
PHL,"Secondary education, pupils",9007148.0,10562477.0,11346712.0,11696280.0
PHL,"Secondary education, pupils (% female)",50.82828,,,
PHL,"Secondary education, teachers",377174.0,421823.84375,450760.84375,474605.0
PHL,"Secondary education, teachers (% female)",71.443000793457,70.6989974975586,70.5869979858398,70.6760025024414
PHL,"Secondary education, teachers, female",269464.0,298226.84375,318176.84375,335433.0
PHL,"Secondary education, vocational pupils",562545.0,,,
PHL,"Secondary education, vocational pupils (% female)",45.18305,,,
PHL,"Secondary income receipts (BoP, current US$)",26897160479.8492,27606742416.0738,28746248149.1184,28240066066.946003
PHL,"Secondary income, other sectors, payments (BoP, current US$)",677327425.164781,759367592.330747,760429111.2467,815076601.918831
PHL,Secure Internet servers,9239.0,9903.0,12035.0,12444.0
PHL,Secure Internet servers (per 1 million people),86.55733323442495,91.21402020005078,109.03163923321306,110.9180108129373
PHL,"Self-employed, female (% of female employment) (modeled ILO estimate)",41.1439747921218,39.9477516675714,39.5695248370939,41.0418231182485
PHL,"Self-employed, male (% of male employment) (modeled ILO estimate)",35.4498691407466,34.3988385240299,33.9903839641744,35.1275004033591
PHL,"Self-employed, total (% of total employment) (modeled ILO estimate)",37.5984087076179,36.5154715763188,36.1496906928745,37.405418349582
PHL,"Service exports (BoP, current US$)",34831647256.7753,38397082673.1131,41264018636.1279,31822200319.5016
PHL,"Service imports (BoP, current US$)",26138511091.1944,26788965530.064,28224651933.7215,17955831486.4413
PHL,"Services, value added (% of GDP)",59.69049529253766,59.78611948603771,60.85216837178471,61.41477138485749
PHL,"Services, value added (annual % growth)",7.356435301925842,6.742605897170122,7.243358827830676,-9.12720794057084
PHL,"Services, value added (constant 2015 US$)",208267346406.4508,222309992787.13187,238412703274.8283,216652280090.19855
PHL,"Services, value added (constant LCU)",10230262209000.0,10920048472000.0,11711026767000.0,10642137002000.0
PHL,"Services, value added (current LCU)",9882747035300.0,10920048472000.0,11877042960000.0,11024917868000.0
PHL,"Services, value added (current US$)",196071778735.77585,207363310719.05945,229305211198.37112,222168638961.20145
PHL,"Services, value added per worker (constant 2015 US$)",8835.10386686335,9175.326806635634,9320.670050025316,9203.369477592443
PHL,Sex ratio at birth (male births per female births),1.079,1.079,1.078,1.078
PHL,"Share of tariff lines with international peaks, all products (%)",11.29258,3.50494,3.158467,3.828029
PHL,"Share of tariff lines with international peaks, manufactured products (%)",11.11249,3.216621,3.008031,3.736443
PHL,"Share of tariff lines with international peaks, primary products (%)",12.26567,5.462543,4.375216,4.650285
PHL,"Share of tariff lines with specific rates, all products (%)",0.0,0.0,0.0,0.0
PHL,"Share of tariff lines with specific rates, manufactured products (%)",0.0,0.0,0.0,0.0
PHL,"Share of tariff lines with specific rates, primary products (%)",0.0,0.0,0.0,0.0
PHL,"Share of youth not in education, employment or training, female (% of female youth population)",28.491,25.739,24.1,24.854
PHL,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",28.426,25.63,23.955,24.787
PHL,"Share of youth not in education, employment or training, male (% of male youth population)",15.276,14.379,13.754,17.426
PHL,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",15.241,14.318,13.671,17.379
PHL,"Share of youth not in education, employment or training, total (% of youth population)",21.699,19.89,18.763,21.054
PHL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",21.699,19.89,18.763,21.054
PHL,"Short-term debt (% of exports of goods, services and primary income)",14.681442122078908,15.695545243899032,15.912494957834284,15.507046638399366
PHL,Short-term debt (% of total external debt),19.5253,20.3419,20.5731,14.4252
PHL,Short-term debt (% of total reserves),17.533529746317203,20.289006249610967,19.22373529004332,12.91812217117087
PHL,Social contributions (% of revenue),,,,
PHL,Social contributions (current LCU),,,,
PHL,"Specialist surgical workforce (per 100,000 population)",,,,
PHL,Start-up procedures to register a business (number),17.0,14.0,13.0,
PHL,"Start-up procedures to register a business, female (number)",17.0,14.0,13.0,
PHL,"Start-up procedures to register a business, male (number)",17.0,14.0,13.0,
PHL,Statistical performance indicators (SPI): Overall score (scale 0-100),74.4920833333333,75.8795833333333,75.7233333333333,79.4820833333333
PHL,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),100.0,100.0,100.0,100.0
PHL,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),90.0666666666667,88.2666666666667,88.2666666666667,93.7666666666667
PHL,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),72.21875,75.95625,75.175,78.46875
PHL,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),80.175,80.175,80.175,85.175
PHL,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),30.0,35.0,35.0,40.0
PHL,"Stocks traded, total value (% of GDP)",10.291165642602072,8.422811744418459,7.959869217598131,9.049884267575994
PHL,"Stocks traded, total value (current US$)",33804496728.003403,29213840000.0,29994650000.0,32738060000.0
PHL,"Stocks traded, turnover ratio of domestic shares (%)",11.6353270741198,11.3134,10.8926,12.0012
PHL,Strength of legal rights index (0=weak to 12=strong),1.0,1.0,1.0,
PHL,Subsidies and other transfers (% of expense),29.337725161421425,27.438961675316676,28.30159683416636,29.43467700070938
PHL,Subsidies and other transfers (current LCU),661238000000.0,712302000000.0,819520000000.0,1033564000000.0
PHL,"Suicide mortality rate (per 100,000 population)",2.2,2.2,2.2,
PHL,"Suicide mortality rate, female (per 100,000 female population)",1.1,1.1,1.2,
PHL,"Suicide mortality rate, male (per 100,000 male population)",3.3,3.2,3.1,
PHL,Surface area (sq. km),300000.0,300000.0,300000.0,300000.0
PHL,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",,,,
PHL,"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",,,,
PHL,"Survival to age 65, female (% of cohort)",80.39666,80.741955,81.052182,81.47604
PHL,"Survival to age 65, male (% of cohort)",72.995405,73.279214,73.606736,74.097411
PHL,"Tariff rate, applied, simple mean, all products (%)",3.7,4.04,3.54,3.42
PHL,"Tariff rate, applied, simple mean, manufactured products (%)",3.57,3.73,3.39,3.25
PHL,"Tariff rate, applied, simple mean, primary products (%)",4.58,5.92,4.54,4.47
PHL,"Tariff rate, applied, weighted mean, all products (%)",1.66,2.11,1.68,1.67
PHL,"Tariff rate, applied, weighted mean, manufactured products (%)",1.41,1.28,1.02,1.01
PHL,"Tariff rate, applied, weighted mean, primary products (%)",2.33,4.54,4.0,4.04
PHL,"Tariff rate, most favored nation, simple mean, all products (%)",6.31,6.2,6.17,6.17
PHL,"Tariff rate, most favored nation, simple mean, manufactured products (%)",5.85,5.72,5.68,5.68
PHL,"Tariff rate, most favored nation, simple mean, primary products (%)",7.61,7.56,7.55,7.57
PHL,"Tariff rate, most favored nation, weighted mean, all products (%)",5.72,7.12,5.95,5.98
PHL,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",5.83,6.11,5.2,5.21
PHL,"Tariff rate, most favored nation, weighted mean, primary products (%)",5.41,10.13,8.67,8.73
PHL,Tax payments (number),19.0,13.0,13.0,
PHL,Tax revenue (% of GDP),13.593793749213845,14.04753327919044,14.488473021251489,13.950985707377184
PHL,Tax revenue (current LCU),2250677000000.0,2565808680000.0,2827840340000.0,2504421463000.0
PHL,Taxes less subsidies on products (constant LCU),,,,
PHL,Taxes less subsidies on products (current LCU),,,,
PHL,Taxes less subsidies on products (current US$),,,,
PHL,Taxes on exports (% of tax revenue),,,,
PHL,Taxes on exports (current LCU),,,,
PHL,Taxes on goods and services (% of revenue),26.956224181440692,27.27645071114685,27.431174266972757,27.158553521064665
PHL,Taxes on goods and services (% value added of industry and services),4.481559231660895,4.685075256643446,4.83476474231817,4.80990520824069
PHL,Taxes on goods and services (current LCU),666439000000.0,773158000000.0,860410420000.0,775508230000.0
PHL,"Taxes on income, profits and capital gains (% of revenue)",41.46922239646386,36.52747573625793,37.13246648854303,36.61459783067348
PHL,"Taxes on income, profits and capital gains (% of total taxes)",45.552693700606525,40.352996233530554,41.1870013849509,41.74713024330921
PHL,"Taxes on income, profits and capital gains (current LCU)",1025244000000.0,1035380680000.0,1164702640000.0,1045524090000.0
PHL,Taxes on international trade (% of revenue),18.532694845813676,20.924523781347432,20.09522787068943,18.82997575290813
PHL,Taxes on international trade (current LCU),458184000000.0,593111000000.0,630310000000.0,537687000000.0
PHL,"Technical cooperation grants (BoP, current US$)",137980000.0,253510000.0,182150000.0,162430000.0
PHL,Technicians in R&D (per million people),,,,
PHL,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),8.6,,,
PHL,Terms of trade adjustment (constant LCU),179349366530.3672,0.0,-163415270629.1621,-47353678245.20215
PHL,Terrestrial and marine protected areas (% of total territorial area),3.14140839390029,3.14140839390029,3.14922432473144,3.14922432473144
PHL,Terrestrial protected areas (% of total land area),15.3166593209145,15.3166593209145,15.37247,15.37247
PHL,"Tertiary education, academic staff (% female)",51.8598098754883,49.179271697998,51.7424697875977,51.7168998718262
PHL,Textiles and clothing (% of value added in manufacturing),3.3538851406044374,3.200839136150207,2.368117483253899,1.90419421095784
PHL,Time required to build a warehouse (days),122.0,122.0,120.0,
PHL,Time required to enforce a contract (days),962.0,962.0,962.0,
PHL,Time required to get electricity (days),37.0,37.0,37.0,
PHL,Time required to obtain an operating license (days),,,,
PHL,Time required to register property (days),35.0,35.0,35.0,
PHL,Time required to start a business (days),39.0,34.0,33.0,
PHL,"Time required to start a business, female (days)",39.0,34.0,33.0,
PHL,"Time required to start a business, male (days)",39.0,34.0,33.0,
PHL,Time spent dealing with the requirements of government regulations (% of senior management time),,,,
PHL,"Time to export, border compliance (hours)",42.46154,42.46154,42.46154,
PHL,"Time to export, documentary compliance (hours)",36.0,36.0,36.0,
PHL,"Time to import, border compliance (hours)",72.0,120.0,120.0,
PHL,"Time to import, documentary compliance (hours)",96.0,96.0,96.0,
PHL,Time to obtain an electrical connection (days),,,,
PHL,Time to prepare and pay taxes (hours),182.0,181.0,171.0,
PHL,Time to resolve insolvency (years),2.7,2.7,2.7,
PHL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",6.04,6.18,6.18,5.66
PHL,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",2.35,2.4,2.4,2.18
PHL,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",9.71,9.92,9.92,9.1
PHL,Total debt service (% of GNI),3.0730871703742317,2.2956739530944024,2.561761302595778,2.3872943495095633
PHL,"Total debt service (% of exports of goods, services and primary income)",11.527518340261254,8.606943051416325,9.820219957294634,10.13948849504472
PHL,Total fisheries production (metric tons),4126941.23,4126424.45,4189087.04,4237749.79
PHL,Total greenhouse gas emissions (% change from 1990),,,,
PHL,Total greenhouse gas emissions (kt of CO2 equivalent),221322.0186,227857.6762,235302.3833,224971.7625
PHL,Total natural resources rents (% of GDP),0.964596437230551,0.943783444739612,0.78530018741462,0.764112790267085
PHL,Total reserves (% of total external debt),111.36030866331136,100.26090273237298,107.0195396539864,111.66705550719092
PHL,"Total reserves (includes gold, current US$)",81413504334.4498,79195598849.54,89515298355.7402,109990274218.874
PHL,Total reserves in months of imports,7.78302270131781,6.883160244926491,7.720245579263841,12.28544554437428
PHL,Total reserves minus gold (current US$),73228467060.8398,71039872169.4545,79823656328.1172,98512083712.2355
PHL,Total tax and contribution rate (% of profit),42.9,42.9,43.1,
PHL,Trade (% of GDP),68.16836974349614,72.16339829981749,68.84184225850971,58.16956030222815
PHL,Trade in services (% of GDP),18.56125839894121,18.79416784571791,18.440646243272095,13.760296942198163
PHL,"Trademark applications, nonresident, by count",24635.0,26324.0,28570.0,25768.0
PHL,"Trademark applications, resident, by count",26922.0,30853.0,34097.0,30935.0
PHL,Trained teachers in lower secondary education (% of total teachers),100.0,100.0,100.0,100.0
PHL,"Trained teachers in lower secondary education, female (% of female teachers)",100.0,100.0,100.0,100.0
PHL,"Trained teachers in lower secondary education, male (% of male teachers)",100.0,100.0,100.0,100.0
PHL,Trained teachers in preprimary education (% of total teachers),100.0,100.0,100.0,100.0
PHL,"Trained teachers in preprimary education, female (% of female teachers)",100.0,100.0,100.0,100.0
PHL,"Trained teachers in preprimary education, male (% of male teachers)",100.0,100.0,100.0,100.0
PHL,Trained teachers in primary education (% of total teachers),100.0,100.0,100.0,100.0
PHL,"Trained teachers in primary education, female (% of female teachers)",100.0,100.0,100.0,100.0
PHL,"Trained teachers in primary education, male (% of male teachers)",100.0,100.0,100.0,100.0
PHL,Trained teachers in secondary education (% of total teachers),100.0,100.0,100.0,100.0
PHL,"Trained teachers in secondary education, female (% of female teachers)",100.0,100.0,100.0,100.0
PHL,"Trained teachers in secondary education, male (% of male teachers)",100.0,100.0,100.0,100.0
PHL,Trained teachers in upper secondary education (% of total teachers),100.0,100.0,100.0,100.0
PHL,"Trained teachers in upper secondary education, female (% of female teachers)",100.0,100.0,100.0,100.0
PHL,"Trained teachers in upper secondary education, male (% of male teachers)",100.0,100.0,100.0,100.0
PHL,Transport services (% of commercial service exports),7.137708664038533,7.0424713464679325,6.990743649020104,5.248102855817667
PHL,Transport services (% of commercial service imports),19.41428711000168,20.386757435062115,18.651057360052786,23.89342609159422
PHL,"Transport services (% of service exports, BoP)",7.133785294141709,7.039015702841205,6.987511673220865,5.244499963850986
PHL,"Transport services (% of service imports, BoP)",19.1961323684288,19.99243976787903,18.294994276521734,23.357114578475695
PHL,Travel services (% of commercial service exports),20.07351897824675,21.469849279002347,23.713430271573856,5.631245163765421
PHL,Travel services (% of commercial service imports),45.849015112971486,45.15666400122985,43.47938136113232,23.2925028460369
PHL,"Travel services (% of service exports, BoP)",20.06248520763639,21.459314319869712,23.702467026946028,5.627379239540928
PHL,"Travel services (% of service imports, BoP)",45.33381823828487,44.283250440321346,42.64932640507253,22.769679647815433
PHL,"Tuberculosis case detection rate (%, all forms)",54.0,62.0,67.0,42.0
PHL,Tuberculosis treatment success rate (% of new cases),91.0,83.0,86.0,76.0
PHL,UHC service coverage index,60.0,,60.0,
PHL,Unemployment with advanced education (% of total labor force with advanced education),3.68,,,
PHL,"Unemployment with advanced education, female (% of female labor force with advanced education)",3.442,,,
PHL,"Unemployment with advanced education, male (% of male labor force with advanced education)",3.915,,,
PHL,Unemployment with basic education (% of total labor force with basic education),1.282,,,
PHL,"Unemployment with basic education, female (% of female labor force with basic education)",1.254,,,
PHL,"Unemployment with basic education, male (% of male labor force with basic education)",1.294,,,
PHL,Unemployment with intermediate education (% of total labor force with intermediate education),3.154,,,
PHL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",3.296,,,
PHL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",3.068,,,
PHL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2.703,2.678,2.533,2.722
PHL,"Unemployment, female (% of female labor force) (national estimate)",2.703,2.678,2.533,2.721
PHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2.46,2.127,2.049,2.397
PHL,"Unemployment, male (% of male labor force) (national estimate)",2.46,2.127,2.049,2.396
PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.552,2.338,2.237,2.522
PHL,"Unemployment, total (% of total labor force) (national estimate)",2.552,2.338,2.237,2.522
PHL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",8.912,8.215,8.223,8.56
PHL,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",8.91,8.222,8.248,8.513
PHL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",6.686,5.787,5.894,6.145
PHL,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",6.64,5.759,5.878,6.135
PHL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.494,6.692,6.777,7.049
PHL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",7.458,6.669,6.769,7.032
PHL,Unmet need for contraception (% of married women ages 15-49),16.7,,,
PHL,Urban land area (sq. km),,,,
PHL,Urban land area where elevation is below 5 meters (% of total land area),,,,
PHL,Urban land area where elevation is below 5 meters (sq. km),,,,
PHL,Urban population,49827667.0,50926384.0,52043445.0,53187498.0
PHL,Urban population (% of total population),46.682,46.907,47.149,47.408
PHL,Urban population growth (annual %),2.205434066029744,2.181074695294833,2.1697711565895377,2.1744518199897067
PHL,Urban population living in areas where elevation is below 5 meters (% of total population),,,,
PHL,"Use of IMF credit (DOD, current US$)",1193374642.7,1165434657.1,1158759439.5,1206894565.1
PHL,Use of insecticide-treated bed nets (% of under-5 population),,,,
PHL,Value lost due to electrical outages (% of sales for affected firms),,,,
PHL,Vitamin A supplementation coverage rate (% of children ages 6-59 months),,,,29.0
PHL,Voice and Accountability: Estimate,0.0841742902994156,0.021107655018568,0.0058021922595799,-0.106158271431923
PHL,Voice and Accountability: Number of Sources,13.0,13.0,12.0,11.0
PHL,Voice and Accountability: Percentile Rank,48.7684745788574,47.5728149414063,45.4106292724609,41.062801361084
PHL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",41.8719215393066,37.8640785217285,39.1304359436035,36.7149772644043
PHL,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",55.6650238037109,55.8252410888672,53.6231880187988,52.1739120483398
PHL,Voice and Accountability: Standard Error,0.125948071479797,0.129141464829445,0.123224832117558,0.12763549387455
PHL,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",38.8349317341478,37.42486912023165,37.41085984488416,39.18650619234312
PHL,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",31.247210171526717,30.10413417898681,30.54877412863284,32.18110306648078
PHL,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",34.11025968293931,32.896631036486596,33.20462172193161,34.87924907785633
PHL,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",58.8560252078782,60.0522544611215,60.4304751629061,58.9581831607447
PHL,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",64.5501346940691,65.6011652554384,66.0096123349589,64.8724995966409
PHL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",62.4015912923821,63.4845307614713,63.8503115756379,62.594581650418
PHL,Wanted fertility rate (births per woman),2.0,,,
PHL,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",3.8251273865877207,4.0515192093469565,4.614389238530825,4.1751780703266546
PHL,Wholesale price index (2010 = 100),120.934065934066,123.287545787546,125.311355311355,128.315018315018
PHL,Women Business and the Law Index Score (scale 1-100),78.75,78.75,78.75,78.75
PHL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",79.8,,,
PHL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",85.0,,,
PHL,Women who believe a husband is justified in beating his wife (any of five reasons) (%),10.9,,,
PHL,Women who believe a husband is justified in beating his wife when she argues with him (%),2.2,,,
PHL,Women who believe a husband is justified in beating his wife when she burns the food (%),1.3,,,
PHL,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),3.4,,,
PHL,Women who believe a husband is justified in beating his wife when she neglects the children (%),8.6,,,
PHL,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),1.3,,,
PHL,Women who were first married by age 15 (% of women ages 20-24),2.2,,,
PHL,Women who were first married by age 18 (% of women ages 20-24),16.5,,,
PHL,Women's share of population ages 15+ living with HIV (%),6.20906784276738,6.28947072704798,6.39816564811528,6.46914922533297
PHL,Young people (ages 15-24) newly infected with HIV,6200.0,7000.0,7800.0,8800.0
