DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
1976-0086-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ruby (Huaning),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1976,6.0,22.0,1976,6.0,22.0,3.0,,2702.0,110.0,2812.0,,,,,84100.0,450293.0,18.6767338,,2003-07-01,2023-09-25
1976-0089-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Nora (Aring),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1976,12.0,2.0,1976,12.0,2.0,110.0,17.0,1741.0,,1758.0,,,,,9326.0,49934.0,18.6767338,,2003-07-01,2023-09-25
1976-0091-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,Misamis Oriental,,,No,No,No,,,Km2,,,,1976,1.0,25.0,1976,1.0,25.0,8.0,,1565.0,,1565.0,,,,,,,18.6767338,,2003-07-01,2023-09-25
1976-0092-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Baguio City,,,No,No,No,,,,,,,1976,4.0,3.0,1976,4.0,3.0,30.0,27.0,,,27.0,,,,,,,18.6767338,,2003-07-01,2023-09-25
1976-0095-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Capz, Aklan",,,No,No,No,,,Km2,,,,1976,11.0,30.0,1976,11.0,30.0,10.0,,14313.0,,14313.0,,,,,1553.0,8315.0,18.6767338,,2003-07-01,2023-09-25
1976-0102-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Ceby city,,,No,No,No,,,,,,,1976,10.0,30.0,1976,10.0,30.0,,4.0,160.0,,164.0,,,,,673.0,3603.0,18.6767338,,2003-07-01,2023-09-25
1976-0103-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Surigao City,,,No,No,No,,,,,,,1976,11.0,4.0,1976,11.0,4.0,,,150.0,,150.0,,,,,5385.0,28833.0,18.6767338,,2003-07-01,2023-09-25
1976-0104-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Baguio City,,,No,No,No,,,,,,,1976,11.0,19.0,1976,11.0,19.0,2.0,3.0,750.0,,753.0,,,,,2693.0,14419.0,18.6767338,,2003-07-01,2023-09-25
1976-0115-PHL,Yes,tec-mis-col-col,Technological,Miscellaneous accident,Collapse (Miscellaneous),Collapse (Miscellaneous),,Dam,PHL,Philippines,South-eastern Asia,Asia,Santo Thomas,,,No,No,No,,,,,,,1976,6.0,,1976,6.0,,80.0,,,,,,,,,,,18.6767338,,2003-07-01,2023-09-25
1977-0003-PHL,Yes,tec-ind-poi-poi,Technological,Industrial accident,Poisoning,Poisoning,,,PHL,Philippines,South-eastern Asia,Asia,Palavan,,,No,No,No,,,m3,,,,1977,3.0,,1977,3.0,,3.0,800.0,,,800.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0044-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,1977,2.0,12.0,1977,2.0,12.0,,4.0,2500.0,,2504.0,,,,,700.0,3519.0,19.89103658,,2003-07-01,2023-09-25
1977-0050-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,Cagayan (N.E. Luzon),,,No,No,No,,7.0,Moment Magnitude,16.773,122.327,,1977,3.0,19.0,1977,3.0,19.0,1.0,30.0,60000.0,,60030.0,,,,,100.0,503.0,19.89103658,,2004-01-23,2023-09-25
1977-0086-PHL,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,PHL,Philippines,South-eastern Asia,Asia,"Central, North",,,No,No,No,,,Kph,,,,1977,7.0,18.0,1977,7.0,18.0,,,2500.0,,2500.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0096-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,Km2,,,,1977,8.0,,1977,8.0,,10.0,,4300.0,,4300.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0097-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Mindanao,,,No,No,No,,,Km2,,,,1977,8.0,,1977,8.0,,,,1500.0,,1500.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0114-PHL,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,PHL,Philippines,South-eastern Asia,Asia,Benguet,,,No,No,No,,,,,,,1977,9.0,,1977,9.0,,7.0,,15.0,,15.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0119-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Dinah (Openg),PHL,Philippines,South-eastern Asia,Asia,Northern,,,No,No,No,,,Kph,,,,1977,9.0,15.0,1977,9.0,15.0,60.0,,5000.0,,5000.0,,,,,800.0,4022.0,19.89103658,,2003-07-01,2023-09-25
1977-0134-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kim (Unding),PHL,Philippines,South-eastern Asia,Asia,North Luzon,,,No,No,No,,,Kph,,,,1977,11.0,14.0,1977,11.0,14.0,40.0,115.0,133141.0,15679.0,148935.0,,,,,3600.0,18099.0,19.89103658,,2003-07-01,2023-09-25
1977-0155-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Elang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1977,7.0,16.0,1977,7.0,16.0,4.0,3.0,860.0,,863.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0157-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Ibiang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1977,8.0,17.0,1977,8.0,17.0,,,921.0,,921.0,,,,,25.0,126.0,19.89103658,,2003-07-01,2023-09-25
1977-0160-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Ilocos Norte,,,No,No,No,,,,,,,1977,2.0,9.0,1977,2.0,9.0,10.0,,,,,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0161-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Mindanao,,,No,No,No,,,Km2,,,,1977,2.0,22.0,1977,2.0,22.0,14.0,,1499.0,,1499.0,,,,,1913.0,9617.0,19.89103658,,2003-07-01,2023-09-25
1977-0162-PHL,Yes,nat-bio-epi-par,Natural,Biological,Epidemic,Parasitic disease,,,PHL,Philippines,South-eastern Asia,Asia,Palawan,,,No,No,No,,,Vaccinated,,,,1977,3.0,11.0,1977,3.0,11.0,50.0,,666.0,,666.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0164-PHL,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,,PHL,Philippines,South-eastern Asia,Asia,Davao City,,,No,No,No,,,Vaccinated,,,,1977,3.0,23.0,1977,3.0,23.0,18.0,,,,,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0166-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Quezon,,,No,No,No,,,,,,,1977,5.0,19.0,1977,5.0,19.0,10.0,13.0,,,13.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0168-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Basilan,,,No,No,No,,,,,,,1977,9.0,17.0,1977,9.0,17.0,22.0,32.0,,,32.0,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0247-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1977,12.0,,1977,12.0,,33.0,,,,,,,,,,,19.89103658,,2003-07-01,2023-09-25
1978-0050-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,1978,4.0,4.0,1978,4.0,4.0,3.0,,35000.0,,35000.0,,,,,7500.0,35032.0,21.40891699,,2003-07-01,2023-09-25
1978-0052-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,1978,4.0,9.0,1978,4.0,9.0,1.0,,12000.0,,12000.0,,,,,7500.0,35032.0,21.40891699,,2003-07-01,2023-09-25
1978-0058-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Caroline,PHL,Philippines,South-eastern Asia,Asia,Central,,,No,No,No,,,Kph,,,,1978,4.0,22.0,1978,4.0,22.0,,,2500.0,,2500.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0065-PHL,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,,PHL,Philippines,South-eastern Asia,Asia,East Samar,,,No,No,No,,,Vaccinated,,,,1978,5.0,,1978,5.0,,17.0,,,,,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0066-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Mayon,PHL,Philippines,South-eastern Asia,Asia,Albay province,,,No,No,No,,,,,,,1978,5.0,,1978,5.0,,,,25000.0,,25000.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0101-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Bulusan,PHL,Philippines,South-eastern Asia,Asia,Central,,,No,No,No,,,,,,,1978,8.0,,1978,8.0,,,,1000.0,,1000.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0102-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Northern,,,No,No,No,,,Km2,,,,1978,8.0,,1978,8.0,,53.0,,1000.0,,1000.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0124-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Nina,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,Kph,,,,1978,10.0,9.0,1978,10.0,9.0,59.0,,50000.0,,50000.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0126-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Rita (Kading),PHL,Philippines,South-eastern Asia,Asia,"Central Luzon, Manilla",,,No,No,No,,185.0,Kph,,,,1978,10.0,26.0,1978,10.0,26.0,340.0,749.0,1500000.0,,1500749.0,,,,,115000.0,537159.0,21.40891699,,2005-05-02,2023-09-25
1978-0158-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Atang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1978,4.0,18.0,1978,4.0,18.0,66.0,47.0,64638.0,17157.0,81842.0,,,,,33254.0,155328.0,21.40891699,,2003-07-01,2023-09-25
1978-0159-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Heling),PHL,Philippines,South-eastern Asia,Asia,Luzon (including Manila),,,No,No,No,,,Kph,,,,1978,8.0,9.0,1978,8.0,9.0,49.0,12.0,42402.0,,42414.0,,,,,3515.0,16418.0,21.40891699,,2003-07-01,2023-09-25
1978-0160-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Elaine (Miding),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1978,8.0,20.0,1978,8.0,20.0,47.0,4.0,150331.0,608.0,150943.0,,,,,11809.0,55159.0,21.40891699,,2003-07-01,2023-09-25
1978-0161-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Weling),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1978,9.0,24.0,1978,9.0,24.0,32.0,20.0,18735.0,5146.0,23901.0,,,,,13989.0,65342.0,21.40891699,,2003-07-01,2023-09-25
1978-0162-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Yaning),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1978,10.0,7.0,1978,10.0,7.0,24.0,2.0,6182.0,,6184.0,,,,,11893.0,55552.0,21.40891699,,2003-07-01,2023-09-25
1978-0165-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Garding),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1978,12.0,14.0,1978,12.0,14.0,,,381.0,,381.0,,,,,624.0,2915.0,21.40891699,,2003-07-01,2023-09-25
1978-0166-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Quezon,,,No,No,No,,,,,,,1978,1.0,2.0,1978,1.0,2.0,22.0,39.0,,,39.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0168-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Jipapad (Eastern Samar),,,No,No,No,,,Km2,,,,1978,2.0,2.0,1978,2.0,2.0,,,1500.0,,1500.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0169-PHL,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,Subic,,,No,No,No,,,,,,,1978,8.0,13.0,1978,8.0,13.0,22.0,7.0,,,7.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0170-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Guian (Eastern Samar),,,No,No,No,,,,,,,1978,1.0,3.0,1978,1.0,3.0,2.0,,2500.0,,2500.0,,,,,4068.0,19001.0,21.40891699,,2003-07-01,2023-09-25
1978-0171-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Surigao Del Sur,,,No,No,No,,,,,,,1978,1.0,15.0,1978,1.0,15.0,,,3500.0,,3500.0,,,,,407.0,1901.0,21.40891699,,2003-07-01,2023-09-25
1978-0172-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Tabuk, Kalinga-Apayao",,,No,No,No,,,,,,,1978,1.0,26.0,1978,1.0,26.0,,,1180.0,,1180.0,,,,,678.0,3167.0,21.40891699,,2003-07-01,2023-09-25
1978-0173-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Zamboanga city,,,No,No,No,,,,,,,1978,2.0,12.0,1978,2.0,12.0,1.0,,,165.0,165.0,,,,,,,21.40891699,,2003-07-01,2023-09-25
1978-0174-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Naga City,,,No,No,No,,,,,,,1978,3.0,15.0,1978,3.0,15.0,,,100.0,,100.0,,,,,339.0,1583.0,21.40891699,,2003-07-01,2023-09-25
1978-0176-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Tondo,,,No,No,No,,,,,,,1978,4.0,15.0,1978,4.0,15.0,,,3480.0,,3480.0,,,,,1356.0,6334.0,21.40891699,,2003-07-01,2023-09-25
1978-0178-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Cauayan,,,No,No,No,,,,,,,1978,4.0,25.0,1978,4.0,25.0,25.0,,38.0,,38.0,,,,,814.0,3802.0,21.40891699,,2003-07-01,2023-09-25
1978-9167-PHL,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PHL,Philippines,South-eastern Asia,Asia,Santos City,,,No,No,No,,,Km2,,,,1978,2.0,,1978,,,,,3665.0,,3665.0,,,,,,,21.40891699,,2006-02-13,2023-09-25
1979-0040-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cecil,PHL,Philippines,South-eastern Asia,Asia,Leyte,,,No,No,No,,,Kph,,,,1979,4.0,15.0,1979,4.0,15.0,18.0,49.0,480000.0,44500.0,524549.0,,,,,10000.0,41984.0,23.81837925,,2003-07-01,2023-09-25
1979-0077-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Irving,PHL,Philippines,South-eastern Asia,Asia,Northern,,,No,No,No,,,Kph,,,,1979,8.0,12.0,1979,8.0,12.0,6.0,1.0,,10000.0,10001.0,,,,,,,23.81837925,,2003-07-01,2023-09-25
1979-0133-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Mameng),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1979,8.0,9.0,1979,8.0,9.0,24.0,5.0,34098.0,7035.0,41138.0,,,,,6100.0,25610.0,23.81837925,,2003-07-01,2023-09-25
1979-0134-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Pepang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1979,9.0,16.0,1979,9.0,16.0,8.0,,3722.0,,3722.0,,,,,9733.0,40863.0,23.81837925,,2003-07-01,2023-09-25
1979-0137-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Yayang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1979,11.0,4.0,1979,11.0,4.0,6.0,1.0,6110.0,,6111.0,,,,,617.0,2590.0,23.81837925,,2003-07-01,2023-09-25
1979-0138-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,Cotabato,,,No,No,No,,,Km2,,,,1979,7.0,16.0,1979,7.0,16.0,,,16000.0,,16000.0,,,,,6983.0,29318.0,23.81837925,,2003-07-01,2023-09-25
1979-0139-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,La Union,,,No,No,No,,,,,,,1979,12.0,11.0,1979,12.0,11.0,11.0,4.0,1484.0,,1488.0,,,,,,,23.81837925,,2003-07-01,2023-09-25
1979-0148-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Olongapo City,,,No,No,No,,,,,,,1979,2.0,27.0,1979,2.0,27.0,15.0,8.0,,,8.0,,,,,674.0,2830.0,23.81837925,,2003-07-01,2023-09-25
1979-0149-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Pasay City,,,No,No,No,,,,,,,1979,3.0,6.0,1979,3.0,6.0,,2.0,200.0,,202.0,,,,,674.0,2830.0,23.81837925,,2003-07-01,2023-09-25
1979-0150-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Nagcarlan, Laguna",,,No,No,No,,,,,,,1979,3.0,13.0,1979,3.0,13.0,,,180.0,,180.0,,,,,1079.0,4530.0,23.81837925,,2003-07-01,2023-09-25
1979-0151-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Paco, Metro Manila",,,No,No,No,,,,,,,1979,3.0,16.0,1979,3.0,16.0,,,5000.0,,5000.0,,,,,674.0,2830.0,23.81837925,,2003-07-01,2023-09-25
1979-0152-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Gumaca, Quezon",,,No,No,No,,,,,,,1979,3.0,17.0,1979,3.0,17.0,,,500.0,,500.0,,,,,4720.0,19817.0,23.81837925,,2003-07-01,2023-09-25
1979-0157-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Pasay, Metro Manila",,,No,No,No,,,,,,,1979,3.0,29.0,1979,3.0,29.0,13.0,,,,,,,,,337.0,1415.0,23.81837925,,2003-07-01,2023-09-25
1979-0169-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Daet, Camarines Norte",,,No,No,No,,,,,,,1979,10.0,25.0,1979,10.0,25.0,,,830.0,,830.0,,,,,4046.0,16987.0,23.81837925,,2003-07-01,2023-09-25
1980-0010-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,Mindanao,,,No,No,No,,,Km2,,,,1980,1.0,,1980,1.0,,2.0,,25980.0,,25980.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0067-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Joe,PHL,Philippines,South-eastern Asia,Asia,Northern,,,No,No,No,,,Kph,,,,1980,7.0,21.0,1980,7.0,21.0,31.0,,300000.0,300000.0,600000.0,,,,,15400.0,56941.0,27.0455806,,2003-07-01,2023-09-25
1980-0070-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kim,PHL,Philippines,South-eastern Asia,Asia,Cagayan Valley (Northwestern),,,No,No,No,,,Kph,,,,1980,7.0,25.0,1980,7.0,25.0,40.0,,190000.0,,190000.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0099-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Betty (Aring),PHL,Philippines,South-eastern Asia,Asia,North and Central Luzon,,,No,No,No,,,Kph,,,,1980,11.0,6.0,1980,11.0,6.0,101.0,,775000.0,229000.0,1004000.0,,,,,102300.0,378250.0,27.0455806,,2003-07-01,2023-09-25
1980-0132-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Biring),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1980,3.0,20.0,1980,3.0,20.0,4.0,,565.0,100.0,665.0,,,,,402.0,1486.0,27.0455806,,2003-07-01,2023-09-25
1980-0133-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Ditang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1980,5.0,7.0,1980,5.0,7.0,,,2535.0,528.0,3063.0,,,,,289.0,1069.0,27.0455806,,2003-07-01,2023-09-25
1980-0136-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Nitang/Osang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1980,7.0,19.0,1980,7.0,19.0,36.0,55.0,58731.0,10451.0,69237.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0143-PHL,Yes,tec-tra-air-air,Technological,Transport,Air,Air,,,PHL,Philippines,South-eastern Asia,Asia,Mia,,,No,No,No,,,,,,,1980,2.0,27.0,1980,2.0,27.0,,133.0,,,133.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0147-PHL,Yes,tec-mis-exp-exp,Technological,Miscellaneous accident,Explosion (Miscellaneous),Explosion (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Pagadian City,,,No,No,No,,,,,,,1980,4.0,13.0,1980,4.0,13.0,12.0,107.0,,,107.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0148-PHL,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,"""Don Juan"" and ""Pnoc Tanker""",PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1980,4.0,22.0,1980,4.0,22.0,114.0,901.0,,,901.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0150-PHL,Yes,tec-mis-mis-mis,Technological,Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,,PHL,Philippines,South-eastern Asia,Asia,"Tiwi, Albay",,,No,No,No,,,,,,,1980,7.0,29.0,1980,7.0,29.0,,,,300.0,300.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0151-PHL,Yes,tec-mis-exp-exp,Technological,Miscellaneous accident,Explosion (Miscellaneous),Explosion (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Metro Manila,,,No,No,No,,,,,,,1980,9.0,12.0,1980,9.0,12.0,15.0,18.0,,,18.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0155-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Negros Occidental,,,No,No,No,,,,,,,1980,11.0,2.0,1980,11.0,2.0,12.0,39.0,,,39.0,,,,,,,27.0455806,,2003-07-01,2023-09-25
1980-0156-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Cebu,,,No,No,No,,,,,,,1980,12.0,2.0,1980,12.0,2.0,24.0,,,,,,,,,,,27.0455806,,2003-07-01,2023-09-25
